SSPscen;region;technology;vehicleType;subsectorL3;subsectorL2;subsectorL1;sector;level;2020;2030;2040;2050;2100
SSP2;REF;Liquids;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;FV;1;1;1;1;1
SSP2;REF;Liquids;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;FV;1;1;1;1;1
SSP2;REF;Liquids;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.452707192646027
SSP2;REF;Liquids;Midsize Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.394737304444349
SSP2;REF;Liquids;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.168431636326774
SSP2;REF;Liquids;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.69999999977853;0.100000000025221
SSP2;REF;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999999692104;0.0999999999584444
SSP2;REF;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999997322367;0.0999999998709444
SSP2;REF;Liquids;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;0.236000000017752;0.235999999814117;0.236000000129887;0.236000000029868;0.236000000726399
SSP2;REF;Liquids;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.284677089508312
SSP2;REF;Liquids;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;REF;Liquids;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;REF;Liquids;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;REF;Liquids;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;REF;Liquids;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;REF;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;SSA;;;;;Cycle;trn_pass;S1S;0.0138999999999671;0.0198999999999462;0.0244999999999824;0.0290999999968658;0.0468571428581992
SSP2;SSA;;;;;Domestic Aviation;trn_pass;S1S;0.0330000000000216;0.0538999999997596;0.0368999999999856;0.0199999999986814;0.00428571428577754
SSP2;SSA;;;;;Domestic Ship;trn_freight;S1S;0.00150000000139592;0.00150000000223774;0.00149999999972844;0.00149999999990239;0.00150000000006492
SSP2;SSA;;;;;Freight Rail;trn_freight;S1S;0.0167000000092979;0.0167000000121097;0.0157999999935167;0.0149999999951815;0.022500000002703
SSP2;SSA;;;;;HSR;trn_pass;S1S;1.4800000001453e-05;2.21999999981061e-05;0.0194999999964883;0.0390000000111209;0.0139428571430416
SSP2;SSA;;;;;International Aviation;trn_aviation_intl;S1S;1;1;1;1;1
SSP2;SSA;;;;;International Ship;trn_shipping_intl;S1S;1;1;1;1;1
SSP2;SSA;;;;;Passenger Rail;trn_pass;S1S;0.000601999999997893;0.00171999999999489;0.00185999999998983;0.00199999999982618;0.00100000000001568
SSP2;SSA;;;;;Walk;trn_pass;S1S;1;1;1;1;1
SSP2;SSA;;;;;trn_freight_road;trn_freight;S1S;1;1;1;1;1
SSP2;SSA;;;;;trn_pass_road;trn_pass;S1S;0.262000000000078;0.325999999998757;0.262999999999022;0.199999999986267;0.100000000001368
SSP2;SSA;;;;Bus;trn_pass_road;trn_pass;S2S1;0.757000000000001;0.500000000000001;0.333333333333333;0.181818181818182;0.0699999999999999
SSP2;SSA;;;;Cycle_tmp_subsectorL2;Cycle;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S2S1;1;1;1;1;1
SSP2;SSA;;;;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S2S1;1;1;1;1;1
SSP2;SSA;;;;HSR_tmp_subsectorL2;HSR;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S2S1;1;1;1;1;1
SSP2;SSA;;;;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S2S1;1;1;1;1;1
SSP2;SSA;;;;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;;Walk_tmp_subsectorL2;Walk;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S2S1;1;1;1;1;1
SSP2;SSA;;;;trn_pass_road_LDV;trn_pass_road;trn_pass;S2S1;1;1;1;1;1
SSP2;SSA;;;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S3S2;1;1;1;1;1
SSP2;SSA;;;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S3S2;1;1;1;1;1
SSP2;SSA;;;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;S3S2;1;1;1;1;1
SSP2;SSA;;;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;S3S2;1;1;1;1;1
SSP2;SSA;;;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;;trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;S3S2;1;1;1;1;1
SSP2;SSA;;;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;0.0262000019589252;0.0262000006762856;0.0262000000122305;0.0262000002084495;0.0392999999851873
SSP2;SSA;;;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;S3S2;1;1;1;1;1
SSP2;SSA;;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;VS3;1;1;1;1;1
SSP2;SSA;;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;VS3;1;1;1;1;1
SSP2;SSA;;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;VS3;1;1;1;1;1
SSP2;SSA;;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;VS3;1;1;1;1;1
SSP2;SSA;;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.00302000000001554;0.00301999999999349;0.00302000000000271;0.00301999999998725;0.00301999999918838
SSP2;SSA;;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.0271000000001184;0.0270999999999398;0.0271000000000239;0.0270999999999102;0.0270999999963458
SSP2;SSA;;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.383000000008703;0.383000000049173;0.38300000000546;0.382999999996237;0.382999999999296
SSP2;SSA;;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;1.62999999999959e-05;1.63000000000037e-05;1.63000000000009e-05;1.62999999999999e-05;1.63e-05
SSP2;SSA;;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;0.632000000002341;0.63199999999885;0.632000000000559;0.631999999997033;0.631999999883769
SSP2;SSA;;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.137000000117045;0.137000000124814;0.137000000165671;0.137000000176674;0.137000000172266
SSP2;SSA;;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;0.192999999999091;0.19299999999816;0.193000000005364;0.193000000002569;0.192999999998031
SSP2;SSA;;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;5.61000000011261e-06;5.61000000001611e-06;5.61000000019588e-06;5.6100000001281e-06;5.61000000019481e-06
SSP2;SSA;;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;4.2100000000438e-06;4.20999999996828e-06;4.21000000021367e-06;4.21000000002899e-06;4.21000000000819e-06
SSP2;SSA;;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;VS3;1;1;1;1;1
SSP2;SSA;;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;VS3;7.57000000007197e-05;7.57000000006231e-05;7.56999999998343e-05;7.57000000014348e-05;7.56999999444461e-05
SSP2;SSA;;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;VS3;1;1;1;1;1
SSP2;SSA;BEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.0620999999987637;0.229000000175964;0.395999999995236;0.847000000894743
SSP2;SSA;BEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00136322666207453;0.0032789053303585;0.00922192171132936;0.0226171030294763;1
SSP2;SSA;BEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00465408153216282;0.00901747261161107;0.0226573416955701;0.0516354621330078;1
SSP2;SSA;BEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00014152459363331;0.000588768516020753;0.00262846574786095;0.00742334370172495;1
SSP2;SSA;BEV;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.250000000045182;0.735294116869852;1;1
SSP2;SSA;BEV;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.249999999295835;0.73529412095241;1;1
SSP2;SSA;BEV;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0;0.338887230874732;0.735294118551477;1;1
SSP2;SSA;BEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000491396130126269;0.00135135334199059;0.00444960387844933;0.0103442453258362;1
SSP2;SSA;BEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0259999999975656;0.0634000000098402;0.100999999988354;0.151000000531422
SSP2;SSA;BEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0102999999996925;0.0323000000003739;0.0542000000128358;0.146999999353663
SSP2;SSA;BEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0103000000029941;0.0322999999979843;0.054200000001441;0.146999999575997
SSP2;SSA;BEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0103000000000139;0.0323000000000115;0.0541999999760633;0.147000001258093
SSP2;SSA;BEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0259999999991472;0.0633999999991673;0.100999999986499;0.150999999784344
SSP2;SSA;BEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00502739896273189;0.0069517060623795;0.0114689821150717;0.0215355579091456;1
SSP2;SSA;Cycle_tmp_technology;Cycle_tmp_vehicletype;Cycle_tmp_subsectorL3;Cycle_tmp_subsectorL2;Cycle;trn_pass;FV;1;1;1;1;1
SSP2;SSA;Electric;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Electric;HSR_tmp_vehicletype;HSR_tmp_subsectorL3;HSR_tmp_subsectorL2;HSR;trn_pass;FV;1;1;1;1;1
SSP2;SSA;Electric;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;1;1;1;1;1
SSP2;SSA;FCEV;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0;0.00269999999987322;0.0112000000026292;0.0195999999970738;0.0485000000559797
SSP2;SSA;FCEV;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000444025854077187;0.000815042778406195;0.00233741707666525;0.0052982525382464;0.0109123393479756
SSP2;SSA;FCEV;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0014027553044787;0.00215009063806797;0.00532977241576915;0.011347621800651;0.0141371395048442
SSP2;SSA;FCEV;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;7.91771488673498e-05;0.000229383478997032;0.00116254969197906;0.00304945441778884;0.0076235706947434
SSP2;SSA;FCEV;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000176318989985672;0.000359637292211855;0.00131631744044518;0.00298742735677777;0.00755505590960241
SSP2;SSA;FCEV;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00729999999926591;0.00961999999455544;0.0118999999931151;0.0204000000451467
SSP2;SSA;FCEV;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00269999999996602;0.00360999999992155;0.00453000000103045;0.0139999998526332
SSP2;SSA;FCEV;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00269999999975175;0.00361000000003953;0.0045300000001171;0.0139999999512142
SSP2;SSA;FCEV;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.00270000000008332;0.00361000000045933;0.00453000000059179;0.0139999999915099
SSP2;SSA;FCEV;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0072999999992267;0.00962000000041872;0.0118999999996461;0.0204000000170518
SSP2;SSA;FCEV;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.0013980905094694;0.00148718628521799;0.00238368089690136;0.0041665309396157;0.00822667876354266
SSP2;SSA;Gases;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;0.000398000000000084;0.0266999999971743;0.0383000000141698;0.0499999999855122;0.0683000000282039
SSP2;SSA;Gases;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;5.07747479804104e-05;0.000152194253646048;0.000548232236001782;0.00145892080835694;0.00625220294180509
SSP2;SSA;Gases;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000220143800138496;0.000530017619631424;0.00169216186993607;0.00409896273913603;0.0105078018321279
SSP2;SSA;Gases;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;2.66072314722601e-06;1.33111943277099e-05;8.05550117805735e-05;0.000259868600115076;0.00202957639252856
SSP2;SSA;Gases;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1.36460716310442e-05;4.74430969462637e-05;0.000212523407866089;0.000557949994366087;0.00341183579639686
SSP2;SSA;Gases;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0263000000055028;0.0343999999832592;0.0424999999923017;0.059000000204621
SSP2;SSA;Gases;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0263000000004468;0.0344000000006212;0.0425000000047997;0.0589999998297544
SSP2;SSA;Gases;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0263000000037594;0.03440000000441;0.0425000000007201;0.0590000006012566
SSP2;SSA;Gases;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.026300000002169;0.0344000000054952;0.0424999999950735;0.0589999997052802
SSP2;SSA;Gases;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;0;0.0262999999911126;0.0344000000020293;0.042500000002138;0.0590000000558112
SSP2;SSA;Gases;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000191092685906822;0.000329447492152138;0.000721707664687122;0.0014667602674137;0.00508619389911231
SSP2;SSA;Hybrid electric;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000648263755491196;0.00182299500086331;0.00578302779737226;0.0127991333660315;0.0247589238408856
SSP2;SSA;Hybrid electric;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00222432943398109;0.0050868371819591;0.0146951141541716;0.0297910563736833;0.0317153934366514
SSP2;SSA;Hybrid electric;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;7.60913877149274e-05;0.00037490709332818;0.00198322539955768;0.00523809766083813;0.0129225640883737
SSP2;SSA;Hybrid electric;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.000226057465260273;0.000747060512248651;0.00292271402104166;0.00633286961724763;0.0135891596269344
SSP2;SSA;Hybrid electric;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;0.00258264185965651;0.00406286445102768;0.00762962826268425;0.0126403333064958;0.022661823030723
SSP2;SSA;Hydrogen;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;0;8.32000000000006e-07;2.31000000000003e-05;4.53999999999991e-05;0.119000000001922
SSP2;SSA;Liquids;Bus_tmp_vehicletype;Bus_tmp_subsectorL3;Bus;trn_pass_road;trn_pass;FV;1;1;1;1;1
SSP2;SSA;Liquids;Compact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.580881415930119
SSP2;SSA;Liquids;Domestic Aviation_tmp_vehicletype;Domestic Aviation_tmp_subsectorL3;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;FV;1;1;1;1;1
SSP2;SSA;Liquids;Domestic Ship_tmp_vehicletype;Domestic Ship_tmp_subsectorL3;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Freight Rail_tmp_vehicletype;Freight Rail_tmp_subsectorL3;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;FV;0.625000002576934;0.625000000688207;0.625000000439847;0.62499999985034;0.625000000719094
SSP2;SSA;Liquids;International Aviation_tmp_vehicletype;International Aviation_tmp_subsectorL3;International Aviation_tmp_subsectorL2;International Aviation;trn_aviation_intl;FV;1;1;1;1;1
SSP2;SSA;Liquids;International Ship_tmp_vehicletype;International Ship_tmp_subsectorL3;International Ship_tmp_subsectorL2;International Ship;trn_shipping_intl;FV;1;1;1;1;1
SSP2;SSA;Liquids;Large Car and SUV;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.296796479841059
SSP2;SSA;Liquids;Mini Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.509807733120475
SSP2;SSA;Liquids;Moped;trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.700000000172754;0.0999999997748419
SSP2;SSA;Liquids;Motorcycle (50-250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999970787913;0.100000000008655
SSP2;SSA;Liquids;Motorcycle (>250cc);trn_pass_road_LDV_2W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;0.699999993578758;0.099999999813569
SSP2;SSA;Liquids;Passenger Rail_tmp_vehicletype;Passenger Rail_tmp_subsectorL3;Passenger Rail_tmp_subsectorL2;Passenger Rail;trn_pass;FV;0.0756000000000111;0.0756000001087656;0.075599999999912;0.0755999999863725;0.0755999999892617
SSP2;SSA;Liquids;Subcompact Car;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.483875340728282
SSP2;SSA;Liquids;Truck (0-3_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Truck (18t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Truck (26t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Truck (40t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Truck (7_5t);trn_freight_road_tmp_subsectorL3;trn_freight_road_tmp_subsectorL2;trn_freight_road;trn_freight;FV;1;1;1;1;1
SSP2;SSA;Liquids;Van;trn_pass_road_LDV_4W;trn_pass_road_LDV;trn_pass_road;trn_pass;FV;1;1;1;1;0.793425938802768
SSP2;SSA;Walk_tmp_technology;Walk_tmp_vehicletype;Walk_tmp_subsectorL3;Walk_tmp_subsectorL2;Walk;trn_pass;FV;1;1;1;1;1
SSP2;UKI;;;;;Cycle;trn_pass;S1S;0.0250000000003651;0.029999999992889;0.0314999999994043;0.0329999999989675;0.0699999999996328
SSP2;UKI;;;;;Domestic Aviation;trn_pass;S1S;5.97000000006896e-05;3.99999999946219e-05;2.99999999994296e-05;1.99999999993289e-05;1.99999999998953e-05
SSP2;UKI;;;;;Domestic Ship;trn_freight;S1S;0.00867000000447936;0.00866999999261049;0.00866999999621303;0.0086848393403739;0.00867000000102692
SSP2;UKI;;;;;Freight Rail;trn_freight;S1S;0.00617999999969581;0.00618000000745248;0.00586999999848869;0.0055703536197861;0.00927000000060178
SSP2;UKI;;;;;HSR;trn_pass;S1S;0.000125000000001547;0.000132999999973284;0.000116999999997828;9.99999999967069e-05;0.000149999999999188
SSP2;UKI;;;;;International Aviation;trn_aviation_intl;S1S;1;1;1;1;1
SSP2;UKI;;;;;International Ship;trn_shipping_intl;S1S;1;1;1;1;1
SSP2;UKI;;;;;Passenger Rail;trn_pass;S1S;0.0031300000000444;0.00249999999958391;0.00237999999995438;0.00224999999992925;0.0029999999999837
SSP2;UKI;;;;;Walk;trn_pass;S1S;1;1;1;1;1
SSP2;UKI;;;;;trn_freight_road;trn_freight;S1S;1;1;1;1;1
SSP2;UKI;;;;;trn_pass_road;trn_pass;S1S;0.0736000000009573;0.0522999999873829;0.0435999999990901;0.0349999999989304;0.0349999999998123
SSP2;UKI;;;;Bus;trn_pass_road;trn_pass;S2S1;0.255;0.2;0.190476190476191;0.181818181818182;0.0999999999999998
SSP2;UKI;;;;Cycle_tmp_subsectorL2;Cycle;trn_pass;S2S1;1;1;1;1;1
SSP2;UKI;;;;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;trn_pass;S2S1;1;1;1;1;1
SSP2;UKI;;;;Domestic Ship_tmp_subsectorL2;Domestic Ship;trn_freight;S2S1;1;1;1;1;1
SSP2;UKI;;;;Freight Rail_tmp_subsectorL2;Freight Rail;trn_freight;S2S1;1;1;1;1;1
SSP2;UKI;;;;HSR_tmp_subsectorL2;HSR;trn_pass;S2S1;1;1;1;1;1
